"","variables","cases","total_successes","total_failures","hiper_count_overall","hiper_count_fail","hiper_count_success","mean_overall","mean_fail","mean_success","success_odds","fail_odds","odds_ratio","log10_odds_ratio"
"Lag2.Brand6","Lag2.Brand6",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"Lag2.Brand7","Lag2.Brand7",69,9,60,129,111,18,1.8695652173913,1.85,2,-2,-2.17647058823529,0.918918918918919,-0.0367228070247399
"Lag2.Brand8","Lag2.Brand8",69,9,60,110,94,16,1.59420289855072,1.56666666666667,1.77777777777778,-2.28571428571429,-2.76470588235294,0.826747720364742,-0.0826269939157756
"Lag2.Brand9","Lag2.Brand9",69,9,60,85,70,15,1.23188405797101,1.16666666666667,1.66666666666667,-2.5,-7,0.357142857142857,-0.447158031342219
"Lag2.Brand10","Lag2.Brand10",69,9,60,81,70,11,1.17391304347826,1.16666666666667,1.22222222222222,-5.5,-7,0.785714285714286,-0.104735350520013
"Lag2.Brand11","Lag2.Brand11",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"Lag2.Brand13","Lag2.Brand13",69,9,60,132,114,18,1.91304347826087,1.9,2,-2,-2.11111111111111,0.947368421052632,-0.0234810958495229
"Lag2.Brand15","Lag2.Brand15",69,9,60,136,118,18,1.97101449275362,1.96666666666667,2,-2,-2.03448275862069,0.983050847457627,-0.00742401807920689
"Lag2.Brand17","Lag2.Brand17",69,9,60,89,75,14,1.28985507246377,1.25,1.55555555555556,-2.8,-5,0.56,-0.2518119729938
"Lag2.Brand19","Lag2.Brand19",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"Lag2.Brand21","Lag2.Brand21",69,9,60,131,113,18,1.89855072463768,1.88333333333333,2,-2,-2.13207547169811,0.938053097345133,-0.0277725782186495
"Lag2.Brand22","Lag2.Brand22",69,9,60,96,78,18,1.39130434782609,1.3,2,-2,-4.33333333333333,0.461538461538462,-0.335792101923193
"Lag2.Brand23","Lag2.Brand23",69,9,60,114,101,13,1.65217391304348,1.68333333333333,1.44444444444444,-3.25,-2.46341463414634,1.31930693069307,0.120345843915967
"Lag2.Brand24","Lag2.Brand24",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"Lag2.Brand27","Lag2.Brand27",69,9,60,100,83,17,1.44927536231884,1.38333333333333,1.88888888888889,-2.125,-3.60869565217391,0.588855421686747,-0.229991321972151
"Lag2.Brand28","Lag2.Brand28",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"Lag2.Brand30","Lag2.Brand30",69,9,60,135,117,18,1.95652173913043,1.95,2,-2,-2.05263157894737,0.974358974358974,-0.0112810104096891
"Lag2.Brand31","Lag2.Brand31",69,9,60,77,64,13,1.11594202898551,1.06666666666667,1.44444444444444,-3.25,-16,0.203125,-0.69223662167705
"Lag2.Brand32","Lag2.Brand32",69,9,60,78,64,14,1.1304347826087,1.06666666666667,1.55555555555556,-2.8,-16,0.175,-0.756961951313706
"Lag2.Brand33","Lag2.Brand33",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"Lag2.Brand34","Lag2.Brand34",69,9,60,129,111,18,1.8695652173913,1.85,2,-2,-2.17647058823529,0.918918918918919,-0.0367228070247399
"Lag2.Brand36","Lag2.Brand36",69,9,60,71,60,11,1.02898550724638,1,1.22222222222222,-5.5,Inf,0,0
"Lag2.Brand38","Lag2.Brand38",69,9,60,107,91,16,1.55072463768116,1.51666666666667,1.77777777777778,-2.28571428571429,-2.93548387096774,0.778649921507064,-0.108657755845153
"Lag2.Brand39","Lag2.Brand39",69,9,60,81,64,17,1.17391304347826,1.06666666666667,1.88888888888889,-2.125,-16,0.1328125,-0.876761048269594
"Lag2.Brand40","Lag2.Brand40",69,9,60,132,114,18,1.91304347826087,1.9,2,-2,-2.11111111111111,0.947368421052632,-0.0234810958495229
"Lag2.Brand42","Lag2.Brand42",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"Lag2.Brand43","Lag2.Brand43",69,9,60,103,87,16,1.49275362318841,1.45,1.77777777777778,-2.28571428571429,-3.22222222222222,0.70935960591133,-0.149133545817963
"Lag2.Brand44","Lag2.Brand44",69,9,60,131,115,16,1.89855072463768,1.91666666666667,1.77777777777778,-2.28571428571429,-2.09090909090909,1.09316770186335,0.0386867917823001
"Lag2.Brand45","Lag2.Brand45",69,9,60,86,70,16,1.2463768115942,1.16666666666667,1.77777777777778,-2.28571428571429,-7,0.326530612244898,-0.486076097372589
"Lag2.Brand46","Lag2.Brand46",69,9,60,72,61,11,1.04347826086957,1.01666666666667,1.22222222222222,-5.5,-61,0.0901639344262295,-1.04496714551652
"Lag2.Brand47","Lag2.Brand47",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"Lag3.Brand0","Lag3.Brand0",69,9,60,74,63,11,1.07246376811594,1.05,1.22222222222222,-5.5,-21,0.261904761904762,-0.581856605239675
"Lag3.Brand1","Lag3.Brand1",69,9,60,105,90,15,1.52173913043478,1.5,1.66666666666667,-2.5,-3,0.833333333333333,-0.0791812460476248
"Lag3.Brand2","Lag3.Brand2",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"Lag3.Brand3","Lag3.Brand3",69,9,60,135,117,18,1.95652173913043,1.95,2,-2,-2.05263157894737,0.974358974358974,-0.0112810104096891
"Lag3.Brand5","Lag3.Brand5",69,9,60,77,67,10,1.11594202898551,1.11666666666667,1.11111111111111,-10,-9.57142857142857,1.04477611940299,0.0190232373134305
"Lag3.Brand6","Lag3.Brand6",69,9,60,75,65,10,1.08695652173913,1.08333333333333,1.11111111111111,-10,-13,0.769230769230769,-0.113943352306837
"Lag3.Brand7","Lag3.Brand7",69,9,60,129,111,18,1.8695652173913,1.85,2,-2,-2.17647058823529,0.918918918918919,-0.0367228070247399
"Lag3.Brand8","Lag3.Brand8",69,9,60,110,94,16,1.59420289855072,1.56666666666667,1.77777777777778,-2.28571428571429,-2.76470588235294,0.826747720364742,-0.0826269939157756
"Lag3.Brand9","Lag3.Brand9",69,9,60,85,71,14,1.23188405797101,1.18333333333333,1.55555555555556,-2.8,-6.45454545454545,0.433802816901408,-0.362707632218631
"Lag3.Brand10","Lag3.Brand10",69,9,60,80,69,11,1.15942028985507,1.15,1.22222222222222,-5.5,-7.66666666666667,0.717391304347826,-0.144243891803687
"Lag3.Brand11","Lag3.Brand11",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"Lag3.Brand13","Lag3.Brand13",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"Lag3.Brand15","Lag3.Brand15",69,9,60,136,118,18,1.97101449275362,1.96666666666667,2,-2,-2.03448275862069,0.983050847457627,-0.00742401807920689
"Lag3.Brand17","Lag3.Brand17",69,9,60,89,75,14,1.28985507246377,1.25,1.55555555555556,-2.8,-5,0.56,-0.2518119729938
"Lag3.Brand19","Lag3.Brand19",69,9,60,85,73,12,1.23188405797101,1.21666666666667,1.33333333333333,-4,-5.61538461538461,0.712328767123288,-0.147319516485657
"Lag3.Brand21","Lag3.Brand21",69,9,60,131,113,18,1.89855072463768,1.88333333333333,2,-2,-2.13207547169811,0.938053097345133,-0.0277725782186495
"Lag3.Brand22","Lag3.Brand22",69,9,60,96,78,18,1.39130434782609,1.3,2,-2,-4.33333333333333,0.461538461538462,-0.335792101923193
"Lag3.Brand23","Lag3.Brand23",69,9,60,114,100,14,1.65217391304348,1.66666666666667,1.55555555555556,-2.8,-2.5,1.12,0.0492180226701816
"Lag3.Brand24","Lag3.Brand24",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"Lag3.Brand27","Lag3.Brand27",69,9,60,101,85,16,1.46376811594203,1.41666666666667,1.77777777777778,-2.28571428571429,-3.4,0.672268907563025,-0.172456974400587
"Lag3.Brand28","Lag3.Brand28",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"Lag3.Brand30","Lag3.Brand30",69,9,60,136,118,18,1.97101449275362,1.96666666666667,2,-2,-2.03448275862069,0.983050847457627,-0.00742401807920689
"Lag3.Brand31","Lag3.Brand31",69,9,60,77,63,14,1.11594202898551,1.05,1.55555555555556,-2.8,-21,0.133333333333333,-0.8750612633917
"Lag3.Brand32","Lag3.Brand32",69,9,60,78,65,13,1.1304347826087,1.08333333333333,1.44444444444444,-3.25,-13,0.25,-0.602059991327962
"Lag3.Brand33","Lag3.Brand33",69,9,60,134,116,18,1.94202898550725,1.93333333333333,2,-2,-2.07142857142857,0.96551724137931,-0.0152399665567369
"Lag3.Brand34","Lag3.Brand34",69,9,60,130,112,18,1.88405797101449,1.86666666666667,2,-2,-2.15384615384615,0.928571428571429,-0.0321846833714012
"Lag3.Brand36","Lag3.Brand36",69,9,60,71,60,11,1.02898550724638,1,1.22222222222222,-5.5,Inf,0,0
"Lag3.Brand38","Lag3.Brand38",69,9,60,108,93,15,1.56521739130435,1.55,1.66666666666667,-2.5,-2.81818181818182,0.887096774193548,-0.05202900000401
"Lag3.Brand39","Lag3.Brand39",69,9,60,82,66,16,1.18840579710145,1.1,1.77777777777778,-2.28571428571429,-11,0.207792207792208,-0.682370742516557
"Lag3.Brand40","Lag3.Brand40",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"Lag3.Brand42","Lag3.Brand42",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"Lag3.Brand43","Lag3.Brand43",69,9,60,104,88,16,1.50724637681159,1.46666666666667,1.77777777777778,-2.28571428571429,-3.14285714285714,0.727272727272727,-0.138302698166281
"Lag3.Brand44","Lag3.Brand44",69,9,60,132,115,17,1.91304347826087,1.91666666666667,1.88888888888889,-2.125,-2.09090909090909,1.01630434782609,0.00702378352696249
"Lag3.Brand45","Lag3.Brand45",69,9,60,85,69,16,1.23188405797101,1.15,1.77777777777778,-2.28571428571429,-7.66666666666667,0.298136645962733,-0.525584638656263
"Lag3.Brand46","Lag3.Brand46",69,9,60,72,61,11,1.04347826086957,1.01666666666667,1.22222222222222,-5.5,-61,0.0901639344262295,-1.04496714551652
"Lag3.Brand47","Lag3.Brand47",69,9,60,134,116,18,1.94202898550725,1.93333333333333,2,-2,-2.07142857142857,0.96551724137931,-0.0152399665567369
"X.art.and.entertainment.comics.and.animation","X.art.and.entertainment.comics.and.animation",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.art.and.entertainment.comics.and.animation.anime.and.manga","X.art.and.entertainment.comics.and.animation.anime.and.manga",69,9,60,78,66,12,1.1304347826087,1.1,1.33333333333333,-4,-11,0.363636363636364,-0.439332693830263
"X.art.and.entertainment.comics.and.animation.comics","X.art.and.entertainment.comics.and.animation.comics",69,9,60,74,63,11,1.07246376811594,1.05,1.22222222222222,-5.5,-21,0.261904761904762,-0.581856605239675
"X.art.and.entertainment.dance","X.art.and.entertainment.dance",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"X.art.and.entertainment.dance.pole.dancing","X.art.and.entertainment.dance.pole.dancing",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"X.art.and.entertainment.movies","X.art.and.entertainment.movies",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.art.and.entertainment.movies.and.tv.action","X.art.and.entertainment.movies.and.tv.action",69,9,60,124,109,15,1.79710144927536,1.81666666666667,1.66666666666667,-2.5,-2.22448979591837,1.12385321100917,0.0507095907599276
"X.art.and.entertainment.movies.and.tv.children.s","X.art.and.entertainment.movies.and.tv.children.s",69,9,60,81,71,10,1.17391304347826,1.18333333333333,1.11111111111111,-10,-6.45454545454545,1.54929577464789,0.19013433643915
"X.art.and.entertainment.movies.and.tv.movies","X.art.and.entertainment.movies.and.tv.movies",69,9,60,128,113,15,1.85507246376812,1.88333333333333,1.66666666666667,-2.5,-2.13207547169811,1.17256637168142,0.0691374347894069
"X.art.and.entertainment.movies.and.tv.movies.reviews","X.art.and.entertainment.movies.and.tv.movies.reviews",69,9,60,126,111,15,1.82608695652174,1.85,1.66666666666667,-2.5,-2.17647058823529,1.14864864864865,0.0601872059833166
"X.art.and.entertainment.movies.and.tv.talk.shows","X.art.and.entertainment.movies.and.tv.talk.shows",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.art.and.entertainment.movies.and.tv.television","X.art.and.entertainment.movies.and.tv.television",69,9,60,125,110,15,1.81159420289855,1.83333333333333,1.66666666666667,-2.5,-2.2,1.13636363636364,0.0555173278498313
"X.art.and.entertainment.radio","X.art.and.entertainment.radio",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.art.and.entertainment.shows.and.events.circus","X.art.and.entertainment.shows.and.events.circus",69,9,60,75,63,12,1.08695652173913,1.05,1.33333333333333,-4,-21,0.19047619047619,-0.720159303405957
"X.art.and.entertainment.shows.and.events.classical.concert","X.art.and.entertainment.shows.and.events.classical.concert",69,9,60,116,100,16,1.68115942028985,1.66666666666667,1.77777777777778,-2.28571428571429,-2.5,0.914285714285714,-0.0389180660303697
"X.art.and.entertainment.shows.and.events.exhibition","X.art.and.entertainment.shows.and.events.exhibition",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.art.and.entertainment.shows.and.events.sports.event","X.art.and.entertainment.shows.and.events.sports.event",69,9,60,102,86,16,1.47826086956522,1.43333333333333,1.77777777777778,-2.28571428571429,-3.30769230769231,0.691029900332226,-0.160503160631082
"X.automotive.and.vehicles","X.automotive.and.vehicles",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"X.automotive.and.vehicles.auto.parts","X.automotive.and.vehicles.auto.parts",69,9,60,125,110,15,1.81159420289855,1.83333333333333,1.66666666666667,-2.5,-2.2,1.13636363636364,0.0555173278498313
"X.automotive.and.vehicles.auto.repair","X.automotive.and.vehicles.auto.repair",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"X.automotive.and.vehicles.bicycles.and.accessories","X.automotive.and.vehicles.bicycles.and.accessories",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.automotive.and.vehicles.buying.and.selling.cars","X.automotive.and.vehicles.buying.and.selling.cars",69,9,60,119,103,16,1.72463768115942,1.71666666666667,1.77777777777778,-2.28571428571429,-2.3953488372093,0.954230235783634,-0.0203468264839177
"X.automotive.and.vehicles.cars","X.automotive.and.vehicles.cars",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.automotive.and.vehicles.cars.car.culture","X.automotive.and.vehicles.cars.car.culture",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"X.automotive.and.vehicles.cars.convertible","X.automotive.and.vehicles.cars.convertible",69,9,60,77,66,11,1.11594202898551,1.1,1.22222222222222,-5.5,-11,0.5,-0.301029995663981
"X.automotive.and.vehicles.cars.coupe","X.automotive.and.vehicles.cars.coupe",69,9,60,84,73,11,1.21739130434783,1.21666666666667,1.22222222222222,-5.5,-5.61538461538461,0.979452054794521,-0.00901681831937527
"X.automotive.and.vehicles.cars.crossover","X.automotive.and.vehicles.cars.crossover",69,9,60,75,65,10,1.08695652173913,1.08333333333333,1.11111111111111,-10,-13,0.769230769230769,-0.113943352306837
"X.automotive.and.vehicles.cars.hatchback","X.automotive.and.vehicles.cars.hatchback",69,9,60,77,66,11,1.11594202898551,1.1,1.22222222222222,-5.5,-11,0.5,-0.301029995663981
"X.automotive.and.vehicles.cars.hybrid","X.automotive.and.vehicles.cars.hybrid",69,9,60,89,79,10,1.28985507246377,1.31666666666667,1.11111111111111,-10,-4.15789473684211,2.40506329113924,0.381126509662388
"X.automotive.and.vehicles.cars.luxury","X.automotive.and.vehicles.cars.luxury",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.automotive.and.vehicles.cars.performance.vehicles","X.automotive.and.vehicles.cars.performance.vehicles",69,9,60,101,88,13,1.46376811594203,1.46666666666667,1.44444444444444,-3.25,-3.14285714285714,1.03409090909091,0.014558720170925
"X.automotive.and.vehicles.cars.sedan","X.automotive.and.vehicles.cars.sedan",69,9,60,87,76,11,1.26086956521739,1.26666666666667,1.22222222222222,-5.5,-4.75,1.15789473684211,0.0636690798693773
"X.automotive.and.vehicles.cars.vintage.cars","X.automotive.and.vehicles.cars.vintage.cars",69,9,60,81,70,11,1.17391304347826,1.16666666666667,1.22222222222222,-5.5,-7,0.785714285714286,-0.104735350520013
"X.automotive.and.vehicles.cars.wagon","X.automotive.and.vehicles.cars.wagon",69,9,60,75,64,11,1.08695652173913,1.06666666666667,1.22222222222222,-5.5,-16,0.34375,-0.463757293161681
"X.automotive.and.vehicles.electric.vehicles","X.automotive.and.vehicles.electric.vehicles",69,9,60,82,72,10,1.18840579710145,1.2,1.11111111111111,-10,-6,1.66666666666667,0.221848749616356
"X.automotive.and.vehicles.motor.shows","X.automotive.and.vehicles.motor.shows",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"X.automotive.and.vehicles.motorcycles","X.automotive.and.vehicles.motorcycles",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.automotive.and.vehicles.vehicle.brands","X.automotive.and.vehicles.vehicle.brands",69,9,60,76,67,9,1.10144927536232,1.11666666666667,1,0,-9.57142857142857,0,0
"X.automotive.and.vehicles.vehicle.brands.honda","X.automotive.and.vehicles.vehicle.brands.honda",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.automotive.and.vehicles.vehicle.brands.nissan","X.automotive.and.vehicles.vehicle.brands.nissan",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"X.automotive.and.vehicles.vehicle.brands.nissan.infiniti","X.automotive.and.vehicles.vehicle.brands.nissan.infiniti",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"X.business.and.industrial","X.business.and.industrial",69,9,60,117,103,14,1.69565217391304,1.71666666666667,1.55555555555556,-2.8,-2.3953488372093,1.16893203883495,0.0677892622166336
"X.business.and.industrial.advertising.and.marketing","X.business.and.industrial.advertising.and.marketing",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"X.business.and.industrial.advertising.and.marketing.advertising","X.business.and.industrial.advertising.and.marketing.advertising",69,9,60,76,67,9,1.10144927536232,1.11666666666667,1,0,-9.57142857142857,0,0
"X.business.and.industrial.advertising.and.marketing.brand.management","X.business.and.industrial.advertising.and.marketing.brand.management",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"X.business.and.industrial.advertising.and.marketing.marketing","X.business.and.industrial.advertising.and.marketing.marketing",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"X.business.and.industrial.business.news","X.business.and.industrial.business.news",69,9,60,96,85,11,1.39130434782609,1.41666666666667,1.22222222222222,-5.5,-3.4,1.61764705882353,0.208883772451989
"X.business.and.industrial.business.operations","X.business.and.industrial.business.operations",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"X.business.and.industrial.business.operations.business.plans","X.business.and.industrial.business.operations.business.plans",69,9,60,121,105,16,1.7536231884058,1.75,1.77777777777778,-2.28571428571429,-2.33333333333333,0.979591836734694,-0.0089548426529265
"X.business.and.industrial.business.operations.human.resources.compensation.and.benefits","X.business.and.industrial.business.operations.human.resources.compensation.and.benefits",69,9,60,72,62,10,1.04347826086957,1.03333333333333,1.11111111111111,-10,-31,0.32258064516129,-0.491361693834273
"X.business.and.industrial.business.operations.human.resources.payroll.services","X.business.and.industrial.business.operations.human.resources.payroll.services",69,9,60,71,61,10,1.02898550724638,1.01666666666667,1.11111111111111,-10,-61,0.163934426229508,-0.785329835010767
"X.business.and.industrial.business.operations.management.business.process","X.business.and.industrial.business.operations.management.business.process",69,9,60,88,76,12,1.27536231884058,1.26666666666667,1.33333333333333,-4,-4.75,0.842105263157895,-0.0746336182969042
"X.business.and.industrial.business.software","X.business.and.industrial.business.software",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"X.business.and.industrial.company","X.business.and.industrial.company",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"X.business.and.industrial.company.earnings","X.business.and.industrial.company.earnings",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"X.business.and.industrial.company.merger.and.acquisition","X.business.and.industrial.company.merger.and.acquisition",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.business.and.industrial.energy","X.business.and.industrial.energy",69,9,60,73,63,10,1.05797101449275,1.05,1.11111111111111,-10,-21,0.476190476190476,-0.322219294733919
"X.business.and.industrial.energy.electricity","X.business.and.industrial.energy.electricity",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.business.and.industrial.energy.nuclear.power.nuclear.accident","X.business.and.industrial.energy.nuclear.power.nuclear.accident",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"X.business.and.industrial.energy.renewable.energy.solar.energy","X.business.and.industrial.energy.renewable.energy.solar.energy",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.business.and.industrial.green.solutions","X.business.and.industrial.green.solutions",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"X.business.and.industrial.metals","X.business.and.industrial.metals",69,9,60,72,62,10,1.04347826086957,1.03333333333333,1.11111111111111,-10,-31,0.32258064516129,-0.491361693834273
"X.business.and.industrial.paper.industry","X.business.and.industrial.paper.industry",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.business.and.industrial.war.industry","X.business.and.industrial.war.industry",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"X.business.and.industrial.war.industry.weaponry","X.business.and.industrial.war.industry.weaponry",69,9,60,74,64,10,1.07246376811594,1.06666666666667,1.11111111111111,-10,-16,0.625,-0.204119982655925
"X.education.homework.and.study.tips","X.education.homework.and.study.tips",69,9,60,77,64,13,1.11594202898551,1.06666666666667,1.44444444444444,-3.25,-16,0.203125,-0.69223662167705
"X.education.studying.business","X.education.studying.business",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.education.teaching.and.classroom.resources","X.education.teaching.and.classroom.resources",69,9,60,72,62,10,1.04347826086957,1.03333333333333,1.11111111111111,-10,-31,0.32258064516129,-0.491361693834273
"X.education.teaching.and.classroom.resources.school.supplies","X.education.teaching.and.classroom.resources.school.supplies",69,9,60,74,62,12,1.07246376811594,1.03333333333333,1.33333333333333,-4,-31,0.129032258064516,-0.88930170250631
"X.family.and.parenting","X.family.and.parenting",69,9,60,88,78,10,1.27536231884058,1.3,1.11111111111111,-10,-4.33333333333333,2.30769230769231,0.363177902412826
"X.family.and.parenting.babies.and.toddlers","X.family.and.parenting.babies.and.toddlers",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"X.family.and.parenting.babies.and.toddlers.baby.food","X.family.and.parenting.babies.and.toddlers.baby.food",69,9,60,134,116,18,1.94202898550725,1.93333333333333,2,-2,-2.07142857142857,0.96551724137931,-0.0152399665567369
"X.family.and.parenting.children.daycare.and.preschool","X.family.and.parenting.children.daycare.and.preschool",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"X.finance.bank.checks","X.finance.bank.checks",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.finance.financial.news","X.finance.financial.news",69,9,60,79,70,9,1.14492753623188,1.16666666666667,1,0,-7,0,0
"X.finance.grants..scholarships.and.financial.aid.government.grants","X.finance.grants..scholarships.and.financial.aid.government.grants",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.finance.investing.beginning.investing","X.finance.investing.beginning.investing",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.finance.investing.day.trading","X.finance.investing.day.trading",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.finance.investing.funds","X.finance.investing.funds",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"X.finance.investing.funds.exchange.traded.funds","X.finance.investing.funds.exchange.traded.funds",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.finance.investing.funds.mutual.funds","X.finance.investing.funds.mutual.funds",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.food.and.drink.beverages","X.food.and.drink.beverages",69,9,60,73,63,10,1.05797101449275,1.05,1.11111111111111,-10,-21,0.476190476190476,-0.322219294733919
"X.food.and.drink.beverages.alcoholic.beverages","X.food.and.drink.beverages.alcoholic.beverages",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"X.food.and.drink.cuisines","X.food.and.drink.cuisines",69,9,60,127,109,18,1.84057971014493,1.81666666666667,2,-2,-2.22448979591837,0.899082568807339,-0.0462004222481288
"X.food.and.drink.cuisines.chinese.cuisine","X.food.and.drink.cuisines.chinese.cuisine",69,9,60,83,70,13,1.20289855072464,1.16666666666667,1.44444444444444,-3.25,-7,0.464285714285714,-0.333214679035382
"X.food.and.drink.cuisines.japanese.cuisine","X.food.and.drink.cuisines.japanese.cuisine",69,9,60,95,83,12,1.3768115942029,1.38333333333333,1.33333333333333,-4,-3.60869565217391,1.10843373493976,0.0447097349694814
"X.food.and.drink.cuisines.regional.cuisine","X.food.and.drink.cuisines.regional.cuisine",69,9,60,92,78,14,1.33333333333333,1.3,1.55555555555556,-2.8,-4.33333333333333,0.646153846153846,-0.189664066244955
"X.food.and.drink.desserts.and.baking","X.food.and.drink.desserts.and.baking",69,9,60,129,112,17,1.8695652173913,1.86666666666667,1.88888888888889,-2.125,-2.15384615384615,0.986607142857143,-0.00585574464905209
"X.food.and.drink.food.breakfast.foods","X.food.and.drink.food.breakfast.foods",69,9,60,135,118,17,1.95652173913043,1.96666666666667,1.88888888888889,-2.125,-2.03448275862069,1.04449152542373,0.0189049206431422
"X.food.and.drink.food.candy.and.sweets","X.food.and.drink.food.candy.and.sweets",69,9,60,136,118,18,1.97101449275362,1.96666666666667,2,-2,-2.03448275862069,0.983050847457627,-0.00742401807920689
"X.food.and.drink.food.condiments.and.dressings","X.food.and.drink.food.condiments.and.dressings",69,9,60,127,109,18,1.84057971014493,1.81666666666667,2,-2,-2.22448979591837,0.899082568807339,-0.0462004222481288
"X.food.and.drink.food.fast.food","X.food.and.drink.food.fast.food",69,9,60,83,69,14,1.20289855072464,1.15,1.55555555555556,-2.8,-7.66666666666667,0.365217391304348,-0.437448549955711
"X.food.and.drink.food.grains.and.pasta","X.food.and.drink.food.grains.and.pasta",69,9,60,100,88,12,1.44927536231884,1.46666666666667,1.33333333333333,-4,-3.14285714285714,1.27272727272727,0.104735350520013
"X.food.and.drink.food.salads","X.food.and.drink.food.salads",69,9,60,106,91,15,1.53623188405797,1.51666666666667,1.66666666666667,-2.5,-2.93548387096774,0.851648351648352,-0.0697396898147833
